time,open,high,low,close,vwap,volume,count,ema30,ema100,rsi,atr
2024-10-10,60558.0,61237.4,58888.0,60279.5,60051.3,1660.04543018,28717.0,61687.519494975015,61479.05411827854,43.34082430144106,1963.4191712871914
2024-10-11,60275.9,63414.5,60063.4,62502.5,62164.4,1956.73441154,38754.0,61740.098882395985,61499.32037336213,52.8145603407887,2062.5392304809634
2024-10-12,62502.5,63445.0,62495.0,63184.0,63013.0,687.2439732,27088.0,61833.25379320915,61532.680365968816,55.28306600245392,1983.072142589466
2024-10-13,63184.9,63273.0,62029.9,62834.9,62646.6,808.19554302,15709.0,61897.876129131146,61558.46689337538,53.73235569146519,1930.2169895473612
2024-10-14,62834.9,66400.0,62465.0,66025.5,65033.8,2419.74862017,61236.0,62164.174443380754,61646.92299449666,63.74255899606407,2073.415776008264
2024-10-15,66025.6,67871.1,64686.1,67060.5,66193.6,3990.01286365,49705.0,62480.066414775545,61754.12253916009,66.29039704687344,2152.8146491505313
2024-10-16,67056.0,68328.6,66751.5,67589.9,67655.5,1989.74847719,33858.0,62809.73309769326,61869.68248887969,67.54660928289289,2111.692174211208
2024-10-17,67590.0,67899.9,66644.5,67407.8,67208.4,1581.80315377,31915.0,63106.382575261436,61979.348182169204,66.6268600780752,2050.528447481836
2024-10-18,67407.8,68980.3,67189.9,68440.3,68262.2,1519.44740947,32011.0,63450.50628008328,62107.28782212625,69.1886384566611,2031.9478440902767
2024-10-19,68440.2,68632.7,68062.2,68374.9,68291.9,402.00012426,15819.0,63768.20910072308,62231.39895436137,68.82823950483566,1927.5587123695425
2024-10-20,68375.0,69315.0,68129.4,69010.5,68665.6,696.12320319,20673.0,64106.42141680546,62365.63857902748,70.43980110411293,1874.5616614860041
2024-10-21,69010.5,69447.8,66838.6,67385.1,67857.8,2249.69267837,42900.0,64317.94906733414,62465.0338546903,61.660610992281704,1927.0358285227178
2024-10-22,67385.1,67750.0,66564.4,67387.6,67223.0,1332.15318315,33260.0,64515.99106299001,62562.51041202316,61.668524268200294,1874.076126485381
2024-10-23,67384.2,67407.5,65199.0,66633.4,66212.5,1637.67388406,38619.0,64652.598091184205,62643.12208703261,57.79310785995942,1897.9635460221396
2024-10-24,66630.5,68794.2,66452.2,68170.1,67708.6,1711.06407067,37956.0,64879.533698204585,62752.56719422008,62.907853396766406,1929.6804355919867
2024-10-25,68170.1,68699.0,65531.0,66606.8,67272.8,1962.900885,46344.0,64990.97023380429,62828.88863591869,55.53485379621843,2018.131833049702
2024-10-26,66606.8,67348.4,66364.0,67026.0,66949.2,551.1168065,19066.0,65122.262476784665,62911.99975203911,56.990537398737914,1944.293844974723
2024-10-27,67026.1,68196.0,66850.4,67941.2,67532.6,669.93058797,16686.0,65304.1294137663,63011.587875761106,60.06441609377983,1901.5299989051002
2024-10-28,67941.3,70200.0,67535.0,69911.9,69066.4,2663.61172521,41072.0,65601.4049354588,63148.227719805436,65.74211597185702,1956.0635704118788
2024-10-29,69912.0,73574.9,69720.1,72661.0,71932.3,3112.48180118,60478.0,66056.86268155824,63336.59944812612,71.7712935513809,2091.687601096744
2024-10-30,72661.0,72887.9,71400.0,72331.1,72180.5,1750.94496989,41109.0,66461.65218597384,63514.70836994541,70.17520245123615,2048.559915304119
2024-10-31,72331.1,72662.0,69602.0,70250.1,71115.7,1855.72917608,34927.0,66706.06817397554,63648.08246162965,60.965133538837975,2120.805635639539
2024-11-01,70250.1,71576.0,68810.0,69490.1,69793.3,2425.4916887,42761.0,66885.68313049324,63763.765977240946,57.97267107325201,2166.890947379572
2024-11-02,69490.1,69858.8,69060.0,69300.0,69444.7,803.13883973,19256.0,67041.4455091711,63873.39437373122,57.21615345281877,2069.1701654238886
2024-11-03,69300.9,69363.3,67483.7,68748.7,68293.5,2115.26348924,35315.0,67151.59096019232,63969.935079201896,54.97559521837876,2055.629439322183
2024-11-04,68748.7,69430.6,66836.0,67783.3,68181.7,1544.56123278,30935.0,67192.3463821154,64045.447255851366,51.19492760338602,2094.1273365134557
2024-11-05,67787.8,70482.0,67481.4,69382.7,69409.3,2008.23627213,30812.0,67333.65951875312,64151.135429002825,56.528712973734926,2158.875383905352
2024-11-06,69382.7,76457.6,69341.0,75642.0,73794.8,8946.48732813,69815.0,67869.68148528518,64378.67730169583,70.23737708277734,2512.9985707692563
2024-11-07,75642.1,76937.5,74500.0,75949.2,75634.4,3152.67539089,41516.0,68390.94074429905,64607.79656304839,70.725315472241,2507.6058157143093
2024-11-08,75949.3,77242.0,75713.0,76550.4,76473.4,2322.42184749,32788.0,68917.3574704733,64844.28375981971,71.70303891391278,2437.7054003061444
2024-11-09,76550.5,76911.0,75785.2,76728.3,76430.8,1025.99230375,23283.0,69421.2892465718,65079.610814080705,72.00103288262636,2343.9978717128483
2024-11-10,76728.3,81480.7,76569.9,80423.3,79484.9,4998.42665424,64789.0,70131.09639195427,65383.44624350485,77.33894062473686,2527.340880876217
2024-11-11,80423.3,89600.0,80299.9,88737.6,85246.6,7092.85736454,93436.0,71331.51597957013,65845.90473373247,84.49976775741723,3011.109389385059
2024-11-12,88737.5,89920.0,85136.0,88087.3,87946.7,6817.99545766,85465.0,72412.53430346883,66286.32840237144,82.3089670181113,3137.744433000412
2024-11-13,88087.3,93435.0,86258.0,90490.9,90290.9,7626.54566803,77561.0,73578.88047743858,66765.62684984923,83.9638959680519,3426.2626877860966
2024-11-14,90496.8,91780.0,86621.9,87313.2,89304.9,6252.08697742,61715.0,74464.96560792642,67172.50948648588,74.09536346602403,3549.965352944233
2024-11-15,87314.4,91850.0,87135.0,91062.0,89507.4,3879.47146166,48562.0,75535.74202031827,67645.56870457527,77.46094258448336,3633.182113448216
2024-11-16,91062.0,91750.0,90149.0,90555.1,91055.2,1466.32281088,32817.0,76504.73285771708,68099.22278963319,76.0226735074572,3488.0262482019148
2024-11-17,90567.7,91399.0,88728.6,89850.0,90074.6,1823.63907979,31062.0,77365.71783463858,68529.93124924442,73.96536751042822,3429.624373330349
2024-11-18,89850.0,92607.2,89400.0,90507.9,91095.2,3681.7495448,49941.0,78213.60055498448,68965.13855123958,74.6545737616126,3413.7369180924666
2024-11-19,90508.0,94000.0,90424.6,92376.1,92538.5,4118.94491548,53877.0,79127.3101965984,69428.72194626454,76.55275526699756,3425.284281085861
2024-11-20,92376.1,94925.0,91636.1,94364.5,93840.6,3479.27477537,55062.0,80110.35470004367,69922.49972950683,78.40640691502745,3415.5425467225846
2024-11-21,94356.8,98999.0,94135.0,98496.0,97273.1,4985.84908294,79873.0,81296.52536455698,70488.31161605124,81.65212480004811,3519.0037933852573
2024-11-22,98496.0,99650.0,97218.3,99000.0,98798.5,3342.09282648,62203.0,82438.68501845653,71052.89950484231,82.00741793047116,3441.3392367148813
2024-11-23,99000.0,99000.0,97219.2,97759.1,98254.7,1822.84995162,44494.0,83427.09888823354,71581.73515821177,78.00243977714473,3322.729291235247
2024-11-24,97759.1,98607.4,95751.2,97994.1,97321.1,1713.90019572,42023.0,84366.90541157332,72104.75228379173,78.21937650352693,3289.405770432729
2024-11-25,97994.1,98880.0,92550.0,93000.0,95745.7,4287.35322125,55562.0,84923.87925598795,72518.51956530081,63.81605714471801,3506.591072544677
2024-11-26,93000.1,94995.0,90736.0,91914.5,92714.5,3988.70968177,53132.0,85374.88704592422,72902.5983857899,61.17906781380634,3560.3345673629146
2024-11-27,91914.6,97387.9,91818.3,95952.9,95222.0,3676.00390362,45972.0,86057.33949457426,73359.04000191287,66.6931818064589,3703.8535268369915
2024-11-28,95946.8,96652.0,94653.6,95637.8,95402.0,1141.15914588,29180.0,86675.43372073077,73800.20356623143,65.90656680835035,3582.035417777206
2024-11-29,95637.8,98670.1,95385.7,97478.7,97171.8,2810.05076582,39756.0,87372.41864197396,74269.0846837318,68.26177800270992,3560.775745078835
2024-11-30,97478.7,97491.2,96185.0,96456.2,96780.0,724.351026,25479.0,87958.4690521692,74708.43350187571,65.55302347770566,3399.7346204303467
2024-12-01,96456.3,97850.0,95754.4,97244.6,97032.8,790.57085383,23454.0,88557.57427460988,75154.69422461084,66.65185648835924,3306.582147542465
2024-12-02,97245.0,98135.3,94450.0,95853.3,95999.1,2076.03930234,45724.0,89028.26625689313,75564.5676063017,62.842158608910175,3333.6334227180037
2024-12-03,95853.3,96267.2,93565.1,95917.5,95229.8,1750.12703242,45943.0,89472.73294999679,75967.59597053335,62.947402252117335,3288.52389252386
2024-12-04,95917.5,99213.9,94656.9,98757.1,97143.5,4007.40945935,61942.0,90071.72437257765,76418.87327804754,67.35202278028342,3379.129328772156
2024-12-05,98757.1,104015.5,91800.0,97087.3,100544.9,8398.16065969,124693.0,90524.342154992,76828.14905471986,62.63670755933447,4010.2986624312875
2024-12-06,97087.3,101995.0,96510.3,99872.9,99498.0,2727.15514037,51565.0,91127.47491918608,77284.4807566066,66.8110884831791,4115.613043686195
2024-12-07,99873.0,100501.4,99000.0,99899.9,99808.4,829.88174542,29512.0,91693.43782762569,77732.31084063419,66.84974862632015,3928.883540565752
2024-12-08,99900.0,101400.0,98699.7,101170.0,99953.9,1101.24140085,30667.0,92304.82893552081,78196.42349725531,68.69695681053744,3841.127573382484
2024-12-09,101170.0,101214.3,94140.9,97399.9,97783.0,2874.85666097,66973.0,92633.54319774528,78576.69035869579,58.31033757660885,4072.004175283736
2024-12-10,97337.0,98267.9,94314.1,96655.1,96577.8,2459.10248253,54424.0,92892.9984753101,78934.67866842459,56.49313286875436,4063.561019906326
2024-12-11,96655.1,101900.0,95754.0,101177.0,99772.0,2523.39702118,49508.0,93427.45018658042,79375.12067499044,63.85759896792383,4212.306661341589
2024-12-12,101177.1,102500.0,99296.6,100050.1,100804.3,1955.43808408,48609.0,93854.71791647846,79784.52620617874,61.08267790887903,4140.241899817189
2024-12-13,100050.1,101905.2,99250.0,101483.1,100874.7,1358.12451422,36197.0,94346.8715992863,80214.20093476925,63.26853513222638,4034.1674784016755
2024-12-14,101483.1,102637.2,100666.0,101400.1,101606.7,926.63654907,27948.0,94801.91859288074,80633.7236885362,63.04765109129407,3886.8126585158416
2024-12-15,101400.1,105000.0,101222.5,104355.2,103100.5,2036.39517524,36649.0,95418.25932882393,81103.4558927236,67.41017093152288,3879.0046114789957
2024-12-16,104355.3,107777.0,103319.4,106067.2,105762.5,4525.54878744,69654.0,96105.2877592224,81597.78745920432,69.64594705695687,3920.332853516211
2024-12-17,106070.2,108297.6,105124.0,106151.9,106666.1,4684.88958375,51877.0,96753.45629088547,82084.0075095171,69.75649297618327,3866.994792550768
2024-12-18,106152.0,106489.3,100027.8,100166.1,102962.4,3014.79303894,56882.0,96973.62685276385,82442.06874695241,54.617927606554495,4052.316593082856
2024-12-19,100166.1,102750.0,95586.4,97431.4,99042.3,3582.99338433,76206.0,97003.16060419845,82738.88718760683,49.34868890249502,4274.551122148367
2024-12-20,97431.5,98064.7,92159.0,97781.8,95648.3,3145.57762405,61835.0,97053.39540392758,83036.76664923837,50.01411394466964,4391.0617562806265
2024-12-21,97781.8,99575.4,96359.8,97232.6,97786.6,1158.06359574,35915.0,97064.95699077097,83317.87226014455,48.929120844829754,4307.100202260581
2024-12-22,97232.7,97321.3,94201.1,95101.9,95729.4,843.50640738,26527.0,96938.30815265671,83551.21934410208,44.8628378555635,4222.321616384825
2024-12-23,95101.9,96403.0,92417.0,94699.4,94202.2,1608.13292536,44002.0,96793.86246538853,83771.97539669412,44.116966224494085,4205.441500928766
2024-12-24,94699.4,99400.0,93500.0,98647.2,96925.7,1533.79982235,39941.0,96913.43262891186,84066.53429972987,52.46468263000503,4326.481393719568
2024-12-25,98647.2,99411.6,97600.0,99310.8,98493.5,681.61047112,30576.0,97068.10149156272,84368.40094725997,53.71624421008353,4146.847008453885
2024-12-26,99328.2,99821.8,95139.1,95645.0,96427.2,1286.63045412,35677.0,96976.28849210707,84591.69993840334,46.44191405218522,4185.12222213575
2024-12-27,95660.9,97308.6,93300.0,94148.9,95369.6,1781.17817466,45144.0,96793.87633132597,84780.9514247716,43.832969770286994,4172.513491983197
2024-12-28,94147.6,95497.0,94033.5,95204.1,94625.4,447.87195123,21419.0,96691.31011640171,84987.3504064593,46.13149086020692,3979.0125282701115
2024-12-29,95204.1,95204.1,92860.7,93551.0,94069.1,698.54712674,22934.0,96488.70946373064,85156.92762613337,43.1521608835211,3862.183061965104
2024-12-30,93551.0,94858.7,91256.6,92611.3,92857.6,2168.29172819,42406.0,96238.5540144577,85304.53896026935,41.51097114016576,3843.605700396168
2024-12-31,92611.3,96040.0,91934.1,93370.9,94050.7,1697.95041413,34489.0,96053.54407804107,85464.26888184817,43.385383871596055,3862.3410075107267
2025-01-01,93370.8,94888.0,92588.1,94380.8,93775.3,576.16221881,25886.0,95945.62510526425,85640.83385448484,45.86916673788952,3750.7380784028173
2025-01-02,94380.9,97719.9,94167.2,96805.2,96494.6,1727.87834504,40932.0,96001.08155008592,85861.91041182177,51.383344077655515,3736.592501374045
2025-01-03,96805.3,98888.0,96034.1,98111.1,97693.7,1520.22829624,32349.0,96137.21177266102,86104.46862148866,54.09589482946872,3673.543036990184
2025-01-04,98111.1,98714.8,97548.4,98208.9,97996.0,630.75266227,23359.0,96270.86907765063,86344.16033195422,54.30153502980696,3494.4613914908864
2025-01-05,98208.9,98750.0,97250.0,98306.2,97970.2,437.30434173,18687.0,96402.18075006026,86581.03240458878,54.519826754204274,3351.999863527252
2025-01-06,98306.3,102479.6,97974.0,102222.0,100991.5,2276.11065977,50951.0,96777.6529597338,86890.75453519098,62.320515612081,3434.3998732753057
2025-01-07,102222.0,102759.3,96100.0,96932.2,98488.5,2322.87122789,46693.0,96787.62373652517,87089.59503944461,49.87536020370479,3664.74988232707
2025-01-08,96932.2,97232.8,92501.0,95060.4,94834.8,2675.62697608,54862.0,96676.18994707194,87247.4327614358,46.34833700259789,3740.9677478751364
2025-01-09,95060.1,95251.1,91168.5,92531.7,92924.8,2567.92194993,46660.0,96408.80349887375,87352.07171665489,42.02469803978236,3765.3700515983414
2025-01-10,92523.5,95771.2,92200.0,94698.8,94075.7,2409.34482421,48670.0,96298.4806924948,87497.55148464191,46.62044921948644,3751.5007621984596
2025-01-11,94698.9,94986.6,93865.0,94562.1,94437.8,315.42363614,18922.0,96186.45613168868,87637.44353445098,46.37074161089595,3563.650707755713
2025-01-12,94562.1,95300.0,93652.2,94449.9,94576.1,432.7113658,22557.0,96074.4202522249,87772.34366248165,46.15223875387062,3426.8042286303053
2025-01-13,94450.0,95808.2,89005.8,94487.1,91915.9,3303.02566784,69218.0,95972.01249401685,87905.30913451171,46.24268393279686,3667.918212299569
2025-01-14,94487.1,97302.9,94313.0,96560.1,96139.8,1407.26000359,43145.0,96009.95362343511,88076.69113184811,51.16521119206109,3619.488339992456
2025-01-15,96560.1,100731.7,96500.0,100496.4,98844.9,2160.29010015,46331.0,96299.40177676188,88322.62596092043,58.867342121391225,3663.2177442787092
2025-01-16,100496.5,100700.0,97333.0,99976.7,99508.6,1764.68463636,40996.0,96536.64682342242,88553.39970426854,57.57620075071627,3642.059333973087
2025-01-17,99976.7,105883.0,99952.8,104089.8,103572.2,3507.92883752,60471.0,97023.9470283629,88861.05119527312,64.2578189378722,3805.4979529750094
2025-01-18,104089.8,104907.3,102222.0,104382.0,103738.3,1776.25333653,36012.0,97498.66012330724,89168.39671615881,64.68336544842899,3725.4838134767947
2025-01-19,104382.0,106246.6,99538.2,101191.1,103853.3,4231.21213917,73121.0,97736.88205083582,89406.4700485121,56.73890192212609,3938.5492553713098
2025-01-20,101191.0,109112.0,99500.0,102162.8,104549.7,6144.71011387,104134.0,98022.4251443303,89659.07064161087,58.41393537050483,4343.795737130502
2025-01-21,102142.1,107200.0,100114.2,106162.8,104482.0,2766.17867975,57011.0,98547.61061888964,89985.87716355917,64.50634553574847,4539.653184478323
2025-01-22,106162.8,106293.4,103271.3,103648.5,104664.0,1391.42072629,36254.0,98876.70025638063,90256.42415041939,58.686379928855295,4431.256528444156
2025-01-23,103648.6,106833.2,101281.7,103920.2,104188.7,4692.19078465,64479.0,99202.08733661415,90526.99396922297,59.11565165616898,4511.2739192695735
2025-01-24,103920.2,107080.6,102800.0,104840.4,105315.2,1795.72253619,36250.0,99565.84944392937,90810.42775201063,60.608510388016725,4494.797210750318
2025-01-25,104840.4,105194.1,104250.0,104705.2,104662.4,643.54540419,19139.0,99897.42044754684,91085.5717569213,60.26035552287969,4241.17598141101
2025-01-26,104705.3,105380.0,102544.1,102596.5,104290.1,949.0648101,22008.0,100071.55461222124,91313.51093005158,54.95773583213476,4140.799125595938
2025-01-27,102596.5,103200.0,97688.7,102133.3,100393.9,3883.43048284,68012.0,100204.57044369084,91527.76417896144,53.83706365079432,4238.692045196228
2025-01-28,102133.3,103728.0,100200.0,101299.8,102126.3,1817.06633,35792.0,100275.23041506563,91721.26983878399,51.79051657518999,4187.928327682212
2025-01-29,101299.9,104749.1,101277.6,103708.0,102863.8,2068.76411452,35819.0,100496.69942054528,91958.6308320754,56.889620373145696,4136.754875704911
2025-01-30,103708.1,106414.4,103252.5,104750.1,105132.9,2010.23973624,32805.0,100771.11236115526,92211.92725124223,58.91473226218452,4067.122384583131
2025-01-31,104750.1,106000.0,101500.0,102406.0,103785.3,1755.91946054,36579.0,100876.58898301622,92413.79007795031,52.89554699359516,4098.0422142557645
2025-02-01,102406.0,102748.6,100147.0,100624.2,101689.6,1188.3889118,25176.0,100860.30582282163,92576.37245264437,48.813124804019445,3991.1534846660675
2025-02-02,100624.3,101415.5,96100.0,97696.1,98561.4,2816.31259953,48029.0,100656.16351167185,92677.75319615637,42.947095422967095,4085.749664332777
2025-02-03,97696.0,102500.0,91000.0,101425.1,96614.4,5541.67940806,90351.0,100705.77231737044,92850.96798435129,51.01980447359234,4615.338974023293
2025-02-04,101425.1,101721.9,96250.0,97868.5,98983.0,3162.38590831,45835.0,100522.72249044332,92950.32505396809,44.545765732959445,4676.5219044502
2025-02-05,97868.4,99125.0,96191.0,96623.8,97658.8,1343.73465352,24709.0,100271.17910396312,93023.06713210735,42.512619042892446,4552.056054132328
2025-02-06,96613.4,99100.0,95700.0,96559.2,97564.3,2017.20689834,26468.0,100031.6965811268,93093.08956513491,42.404444225103845,4469.766335980019
2025-02-07,96558.5,100181.7,95634.1,96547.5,97703.3,1926.56834175,43481.0,99806.90970492508,93161.49373216195,42.38340923916697,4475.325883410017
2025-02-08,96547.5,96860.1,95656.9,96496.5,96339.6,383.81280043,16339.0,99593.33488525251,93227.53346023794,42.284943396527986,4241.602606023588
2025-02-09,96496.5,97291.2,94763.1,96473.0,96216.3,702.74391142,20517.0,99392.0229571717,93291.80012439165,42.236251414824366,4119.209562736188
2025-02-10,96473.0,98300.0,95326.7,97441.2,97196.3,1163.37216215,21718.0,99266.16341154774,93373.9664585621,45.04406454609919,4037.3588796836034
2025-02-11,97441.2,98442.3,94899.2,95767.1,96684.3,1329.40106338,28438.0,99040.41738499628,93421.35524156087,41.30536711467368,4002.054673991918
2025-02-12,95767.1,98042.8,94111.0,97874.0,96200.3,1463.18182995,29336.0,98965.1646504804,93509.5264248963,47.240502230943356,3997.0364829924956
2025-02-13,97874.0,98077.1,95273.7,96628.0,96085.7,1291.44841164,21526.0,98814.37983432037,93571.27837687856,44.38225131969746,3911.776734207318
2025-02-14,96628.0,98826.0,96340.7,97464.0,97366.2,1523.91696415,28343.0,98727.2585546868,93648.361973376,46.711892629447796,3809.8855389067953
2025-02-15,97464.0,97902.0,97279.3,97588.2,97582.2,375.80330877,14594.0,98653.77090599734,93726.3785679626,47.06662858563399,3582.229428984881
2025-02-16,97588.2,97700.0,96112.6,96144.1,96951.9,311.46490458,14039.0,98491.85665399753,93774.25423988413,43.44522196531539,3439.7416126288176
2025-02-17,96144.1,97032.6,95224.7,95772.8,96020.6,1005.28486366,20654.0,98316.43364406221,93813.82940345079,42.53894022227543,3323.1814974410454
2025-02-18,95772.8,96650.9,93388.7,95600.0,94912.6,1472.41908125,33221.0,98141.17986057434,93849.19911823393,42.09879664863199,3318.8256761952566
2025-02-19,95600.0,96875.0,94996.8,96625.7,95930.4,1116.70166311,26149.0,98043.40696634374,93904.17933371445,45.690844004309945,3215.9238421813097
2025-02-20,96625.7,98744.0,96405.7,98339.1,97627.6,1280.02593709,28613.0,98062.48393625706,93991.99954492802,51.1434074597603,3153.2364248826448
2025-02-21,98339.1,99481.1,94858.0,96099.5,97442.3,2181.18505022,37938.0,97935.83981133725,94033.73222720668,44.81049102506851,3258.226680248171
2025-02-22,96099.5,96900.0,95791.3,96600.1,96428.8,484.13874675,14465.0,97849.6630493155,94084.55139102438,46.407913652616756,3104.6890602304443
2025-02-23,96600.1,96621.6,95300.0,96303.4,95977.9,359.68758804,13477.0,97749.90414290804,94128.48898724171,45.566098895670606,2977.32555592827
2025-02-24,96303.4,96483.0,91400.0,91534.4,94035.6,2273.50832688,43024.0,97348.90387562366,94077.12088848444,34.67760055178364,3127.730873361965
2025-02-25,91534.4,92487.3,86000.0,88632.6,88983.8,5210.26309616,84846.0,96786.56169009955,93969.30859366295,29.982743740730527,3367.7000966932537
2025-02-26,88632.6,89271.0,80525.0,84089.8,85422.7,5878.70103157,77746.0,95967.41577460927,93773.67476012507,24.41091045719,3751.8643755008784
2025-02-27,84089.9,86951.2,82611.0,84691.4,84888.4,2506.41796058,46638.0,95239.9308859248,93593.82773517209,26.362527087542972,3793.8883486793866
2025-02-28,84668.4,85061.0,78219.0,84309.2,81562.9,4498.77887051,77842.0,94534.72244167159,93409.97372061422,25.904927819737836,4011.610609488002
2025-03-01,84309.2,86515.9,83799.3,86020.8,85167.0,1112.34047277,25856.0,93985.43712285407,93263.65344891889,31.628530454029416,3919.1098516674297
2025-03-02,86020.8,95000.0,84500.1,94285.0,90983.0,5152.5358943,62645.0,94004.76376008929,93283.87813309871,51.22122807778807,4389.166290834041
2025-03-03,94285.0,94401.6,85055.0,86144.7,89968.5,5136.27936399,63117.0,93497.6628723416,93142.50826907695,39.28071516372168,4743.26869863161
2025-03-04,86144.7,88888.0,81434.5,87250.0,84629.5,4690.09095506,61737.0,93094.58784831957,93025.824937016,41.282266449436555,4936.856648729352
2025-03-05,87250.0,90975.1,86378.4,90610.4,89224.7,3795.41190016,49992.0,92934.31766455702,92977.9947402434,47.002228798280996,4912.5597452486845
2025-03-06,90610.4,92741.5,87836.3,89916.8,90197.8,2992.56395797,44486.0,92739.63910555335,92917.37702261482,46.006040276714884,4912.0340491594925
2025-03-07,89925.3,91227.4,84665.7,86762.3,87910.5,4534.10086304,56830.0,92354.00432454991,92795.49430929571,41.679401070966485,5029.867331362386
2025-03-08,86762.3,86809.4,85230.0,86164.1,86115.6,816.51310316,20983.0,91954.65565844992,92664.17957049778,40.89399203328509,4783.405379122215
2025-03-09,86164.1,86435.2,80006.7,80684.0,82956.4,2019.63804496,39533.0,91227.51658371123,92426.94829187407,34.48323665150757,4900.912137756342
2025-03-10,80709.9,83971.5,77414.3,78558.8,80090.9,3411.3441324,64265.0,90410.18002992342,92152.33149401518,32.36432770500667,5019.218413630889
2025-03-11,78558.9,83607.9,76615.7,82900.0,80669.6,3925.04144014,52739.0,89925.6522860574,91969.11700898518,40.41832779871251,5160.145669800111
2025-03-12,82900.0,84482.0,80628.9,83673.4,82589.7,2515.76502183,36613.0,89522.2811708279,91804.84538504489,41.749141328490296,5066.785264814389
2025-03-13,83673.4,84282.4,79930.7,81112.3,81997.4,1998.70930581,31403.0,88979.70174045191,91593.11181306379,38.66897458719558,5015.707745899075
2025-03-14,81112.3,85278.7,80847.2,83997.6,83719.1,2075.86273147,31189.0,88658.27582171308,91442.70563854768,43.707743704183066,4973.978621191998
2025-03-15,83997.7,84659.4,83666.9,84332.9,84209.5,584.76838101,16525.0,88379.21931708643,91301.91740808138,44.280642088167475,4689.587291106856
2025-03-16,84333.0,85021.0,82009.8,82599.9,83231.2,842.27980256,23323.0,88006.36000630667,91129.60023168373,41.90674150701859,4569.702484599224
2025-03-17,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0,87748.8658123514,90988.72101917514,44.52251427830209,4400.438021413565
2025-03-18,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0,87423.48092123197,90824.69486037958,42.61032749303768,4289.635305598311
2025-03-19,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0,87388.38537792668,90746.57218987701,49.98279099862756,4300.854212341289
2025-03-20,86879.6,87433.9,83609.1,84178.6,85473.1,2156.72058329,30576.0,87181.30245031852,90616.51333463192,45.87606798893946,4266.850340031196
2025-03-21,84178.6,84771.3,83179.3,84034.3,84062.7,1018.69958284,21597.0,86978.27003416895,90486.17247652038,45.66021633396123,4075.7896014575385
2025-03-22,84034.3,84450.0,83667.4,83800.0,84055.2,440.24781187,13004.0,86773.22035454515,90353.77302153979,45.28761935641281,3840.5617727820004
2025-03-23,83800.0,86100.0,83799.9,86076.5,84983.0,588.42498116,14834.0,86728.27065425193,90269.07454586573,49.591727973600975,3730.5287890118575
2025-03-24,86076.5,88750.0,85558.1,87505.3,87461.1,2187.05354124,31475.0,86778.40157978407,90214.3463370367,52.13673174853628,3692.0553040824384
2025-03-25,87511.9,88500.0,86306.7,87458.1,87419.8,1275.81713678,23990.0,86822.25309076575,90159.76720164983,52.04325441673392,3585.0013537908358
2025-03-26,87458.1,88263.0,85853.7,86899.0,87101.7,1808.20481963,27058.0,86827.20450426474,90095.1975540924,50.87956241696466,3501.0226856629192
2025-03-27,86899.0,87755.8,85838.9,87209.9,87098.3,1018.98407902,22803.0,86851.89453624767,90038.06294906087,51.52860771763856,3387.871065258426
2025-03-28,87209.9,87441.7,83530.1,84373.9,84711.6,2052.98377273,33755.0,86692.02392100588,89925.9013065052,45.608510244670775,3425.280274882823
2025-03-29,84373.9,84559.8,81655.0,82613.8,82968.1,1157.08426174,25276.0,86428.91270029583,89781.10722122787,42.35605205546344,3388.103112391193
2025-03-30,82613.8,83500.0,81588.7,82325.4,82804.3,916.37403895,21788.0,86164.16994543804,89633.46945447088,41.829679821201964,3282.6171757918223
2025-03-31,82325.4,83870.8,81270.3,82523.0,82644.7,1694.68667333,34525.0,85929.25575540979,89492.66807913482,42.35823597057507,3233.894520378121
2025-04-01,82523.0,85500.0,82415.9,85201.1,84407.5,1757.72329983,32168.0,85882.2779647382,89407.68653301333,49.107658831912765,3223.194911779684
2025-04-02,85201.2,89042.7,82141.5,82508.1,85365.3,3582.61285579,60894.0,85664.58906378735,89271.06105711208,43.581472525925335,3485.909560938278
2025-04-03,82508.1,83911.0,81177.7,83132.9,82525.0,1942.46384857,43968.0,85501.2542854785,89149.51331340689,45.12439797016901,3432.1517351569723
2025-04-04,83133.0,84709.7,81657.9,83840.8,83300.7,1986.99314277,51567.0,85394.12820254441,89044.39027749783,46.89639414732664,3404.9837540743315
2025-04-05,83840.8,84200.0,82400.0,83508.9,83259.6,660.17840044,17803.0,85272.5005765738,88934.77660863649,46.144045451090264,3290.3420573547364
2025-04-06,83508.9,83680.0,77057.7,78363.4,79741.0,3692.97635392,55566.0,84826.75215227873,88725.44241836645,36.3956309389425,3528.3390532579697
2025-04-07,78364.8,81323.6,74409.1,79130.1,77488.6,5198.34711859,108467.0,84459.22620697043,88535.43563780474,38.48112645195681,3770.2076923109717
2025-04-08,79130.1,80800.0,76164.6,76276.5,78394.7,2455.53545248,54687.0,83931.30838716589,88292.68443705613,34.011234520339315,3832.0071428601877
2025-04-09,76276.5,83548.9,74572.5,82556.3,79306.2,5271.68867973,81398.0,83842.59816863906,88179.0926660253,48.255777295022725,4199.463775513031
2025-04-10,82556.3,82676.5,78451.2,79552.1,80756.2,2270.09893668,43657.0,83565.79183517849,88008.26112808421,43.426310784564556,4201.309220119243
